id,sprint,section,status,classification,confidence,attestationJson,attProvenance,attVerdict,attSpecPlan,commitCount,prRefs,deliverable,implRefs,evidence,gaps,possibleFalsePositive,fpJustification,description
PG-199,18,Settings,Completed,entregue-sem-evidencia,60,false,false,,,0,,agent-approvals,0,att-dir-only(no json); web-route:agent-approvals,deliverable exists (web route 'agent-approvals') but NO attestation.json AND task-ID not in commit/PR text — provenance gap,true,delivery confirmed by file existence; only the evidence trail is missing,Module Settings - Model Config (/agent-approvals/model-config)
PG-200,18,Settings,Completed,entregue-comprovada,95,true,true,COMPLETE,,27,566|564,report-templates,13,"attestation.json(verdict=COMPLETE,prov=true); 27 commits; PRs:566,564; web-route:report-templates; 13 impl-refs",,false,,Module Settings - Report Templates (/analytics/report-templates)
PG-201,18,Settings,Completed,entregue-sem-evidencia,60,false,false,,,0,,reports,0,att-dir-only(no json); web-route:reports,deliverable exists (web route 'reports') but NO attestation.json AND task-ID not in commit/PR text — provenance gap,true,delivery confirmed by file existence; only the evidence trail is missing,Module Settings - Scheduled Reports (/analytics/scheduled-reports)
PG-202,18,Settings,Completed,entregue-sem-evidencia,60,false,false,,,0,,calendar-settings,1,att-dir-only(no json); web-route:calendar-settings; 1 impl-refs,deliverable exists (web route 'calendar-settings') but NO attestation.json AND task-ID not in commit/PR text — provenance gap,true,delivery confirmed by file existence; only the evidence trail is missing,Module Settings - Availability (/calendar/availability)
PG-203,18,Settings,Completed,entregue-sem-evidencia,60,false,false,,,0,,calendar-settings,1,att-dir-only(no json); web-route:calendar-settings; 1 impl-refs,deliverable exists (web route 'calendar-settings') but NO attestation.json AND task-ID not in commit/PR text — provenance gap,true,delivery confirmed by file existence; only the evidence trail is missing,Module Settings - Event Types (/calendar/event-types)
PG-204,18,Settings,Completed,entregue-sem-evidencia,60,false,false,,,0,,cases,0,att-dir-only(no json); web-route:cases,deliverable exists (web route 'cases') but NO attestation.json AND task-ID not in commit/PR text — provenance gap,true,delivery confirmed by file existence; only the evidence trail is missing,Module Settings - Case Types (/cases/case-types)
PG-205,18,Settings,Completed,entregue-sem-evidencia,60,false,false,,,0,,contact,0,att-dir-only(no json); web-route:contact,deliverable exists (web route 'contact') but NO attestation.json AND task-ID not in commit/PR text — provenance gap,true,delivery confirmed by file existence; only the evidence trail is missing,Module Settings - Contact Types (/contacts/(list)/contact-types)
PG-206,18,Settings,Completed,entregue-sem-evidencia,60,false,false,,,0,,documents,0,att-dir-only(no json); web-route:documents,deliverable exists (web route 'documents') but NO attestation.json AND task-ID not in commit/PR text — provenance gap,true,delivery confirmed by file existence; only the evidence trail is missing,Module Settings - Storage Policies (/documents/(list)/storage-policies)
PG-207,18,Settings,Completed,entregue-sem-evidencia,60,false,false,,,0,,email,0,att-dir-only(no json); web-route:email,deliverable exists (web route 'email') but NO attestation.json AND task-ID not in commit/PR text — provenance gap,true,delivery confirmed by file existence; only the evidence trail is missing,Module Settings - Email (/email/email-settings)
PG-208,18,Settings,Completed,entregue-sem-evidencia,60,false,false,,,0,,tasks,0,att-dir-only(no json); web-route:tasks,deliverable exists (web route 'tasks') but NO attestation.json AND task-ID not in commit/PR text — provenance gap,true,delivery confirmed by file existence; only the evidence trail is missing,Module Settings - Task Automation (/tasks/(list)/automation)
PG-209,18,Settings,Completed,entregue-sem-evidencia,65,false,false,,,0,590,tasks,0,att-dir-only(no json); PRs:590; web-route:tasks,git/PR trace exists but NO canonical attestation.json,false,,Module Settings - Task Types (/tasks/(list)/task-types)
INFRA-TF-001,18,Infrastructure,Completed,entregue-sem-evidencia,65,false,false,,,2,596|595|284,,0,"att-dir-only(no json); 2 commits; PRs:596,595,284",git/PR trace exists but NO canonical attestation.json,false,,Fix Terraform provider-schema drift (Railway + Vercel modules) so `terraform validate` is green. Migrate railway_deploym
INFRA-TF-002,18,Infrastructure,Completed,entregue-sem-evidencia,65,false,false,,,3,596|309|298|291|289,,6,"att-dir-only(no json); 3 commits; PRs:596,309,298,291,289; 6 impl-refs",git/PR trace exists but NO canonical attestation.json,false,,"Provision the three apps/workers (events-worker, ingestion-worker, notifications-worker) as first-class Railway services"
INFRA-TF-003,18,Infrastructure,Completed,entregue-sem-evidencia,65,false,false,,,3,596|308|300|296,,2,"att-dir-only(no json); 3 commits; PRs:596,308,300,296; 2 impl-refs",git/PR trace exists but NO canonical attestation.json,false,,Replace the Supabase null_resource + curl scaffolding with the official supabase/supabase Terraform provider so Supabase
INFRA-TF-004,18,Infrastructure,Completed,entregue-sem-evidencia,65,false,false,,,3,596|286,,3,"att-dir-only(no json); 3 commits; PRs:596,286; 3 impl-refs",git/PR trace exists but NO canonical attestation.json,false,,Environment tfvars (dev/staging/prod) + remote state backend + a monitoring Terraform module (Grafana/Prometheus/Loki/Te
INFRA-TF-005,18,Infrastructure,Completed,entregue-sem-evidencia,65,false,false,,,4,596|298|297|296|291,,1,"att-dir-only(no json); 4 commits; PRs:596,298,297,296,291; 1 impl-refs",git/PR trace exists but NO canonical attestation.json,false,,CI + import + runbooks: add the three workers to build-images.yml and railway-deploy.yml; terraform import existing live
IFC-314,18,Integration,Completed,entregue-comprovada,95,true,true,COMPLETE,,9,596|575|367|333|247|221|215,,36,"attestation.json(verdict=COMPLETE,prov=true); 9 commits; PRs:596,575,367,333,247,221; 36 impl-refs",,false,,"CRM-to-portal delivery & billing sync (Leangency 14-day flow). On deal-won, provision the portal tenant + push initial d"
AUTOMATION-003,18,AI Foundation,Completed,entregue-comprovada,95,true,true,COMPLETE,,10,590|577|575|566,,0,"attestation.json(verdict=COMPLETE,prov=true); 10 commits; PRs:590,577,575,566",,false,,Standardize attestation provenance fields (exec-attestation emits; schema declares; exec-preflight gate enforces; orches
